"","PID","Gender","Age","CueMapping","Phase","Block","TrialN","NbackLevel","ISI","ISI_calibrated","CaliEnd_A_measure","Trial_A_measure","Trial_ACC","Trial_RT","CueLearning","TrialDemandLearning","cue_i_on_zyg_values","cue_i_on_zyg_zvalues","cue_e_on_zyg_values","cue_e_on_zyg_zvalues","cue_i_on_scr_values","cue_i_on_scr_zvalues","cue_e_on_scr_values","cue_e_on_scr_zvalues","PhaseType","Choice","ChoiceDemand","TaskDemand","ChoiceRT","cue_e_true_zyg_values","cue_e_true_zyg_zvalues","cue_e_true_cor_values","cue_e_true_cor_zvalues","cue_e_true_scr_values","cue_e_true_scr_zvalues","OfflineRatingTimePoint","TrialDemand","OfflineRating","OfflineRatingRT","cue_i_off_zyg_values","cue_i_off_zyg_zvalues","cue_i_off_cor_values","cue_i_off_cor_zvalues","cue_i_off_scr_values","cue_i_off_scr_zvalues","CueCheck","CueDemandCheck","CorrectAnswer","Answer","AnswerDemand","AnswerRT","AnswerACC","DemandRatingQuesIndex","QuesTLX","DemandLevel","DemandRating","DemandRatingRT","BAI_bis","BAI_bas_d","BAI_bas_rr","BAI_bas_fs","NFC","BFI_ext","BFI_agr","BFI_con","BFI_neu","BFI_open","UPPS_lps","UPPS_lpm","UPPS_pu","UPPS_ss"
"009.70",9,"Female",19,"A","FalseCHOICE",9,10,2,679,,,,,,"","",,,,,,,,,"False","Right","Easy","Mid",0.0165926000045146,-0.00023641788724432,-0.541214740666574,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.71",9,"Female",19,"","OFFLINERATING",9,1,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T0","Easy",43,2.34057190000021,-0.000314630303598806,-1.52071695941298,-3.47342970489035e-05,-1.37600388981274,,,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.72",9,"Female",19,"","OFFLINERATING",9,2,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T0","Hard",46,1.2853441999905,,,0.000220847769796082,0.970773887317831,,,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.73",9,"Female",19,"","OFFLINERATING",9,3,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T1","Easy",36,1.3123995999922,,,,,1.124,0.0608986480143078,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.74",9,"Female",19,"","OFFLINERATING",9,4,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T1","Hard",0,1.63567370000237,-3.76046791154211e-05,-0.148763451785037,,,1.58,0.791682424186001,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.75",9,"Female",19,"","OFFLINERATING",9,5,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T2","Easy",15,1.91930999999749,8.65604341836047e-05,0.466157146384522,,,1.585,0.799695404187884,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.76",9,"Female",19,"","OFFLINERATING",9,6,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T2","Hard",0,2.06900399998994,0.000235409431741005,1.20332326481349,0.000159255710938546,0.405230002494913,0.0549999999999999,-1.65227647638819,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.77",9,"Female",19,"","OFFLINERATING",9,7,1,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T3","Easy",0,1.68229290000454,,,,,,,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"009.78",9,"Female",19,"","OFFLINERATING",9,8,3,,,,,,,"","",,,,,,,,,"","","","",,,,,,,,"T3","Hard",0,2.10238620000018,,,,,,,,,,,,,,,,,,,0.714285714285714,1.25,0,1,3.22222222222222,2.125,1.55555555555556,2.33333333333333,2.625,3.33333333333333,2,2,1.5,1
"010.1",10,"Female",26,"B","LEARNING",1,1,1,583,,,,,,"cue2.png","Easy",0.000120399194507555,0.052110050959127,0.000128955906624297,0.753714399367017,,,1.591,0.344684321348286,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.2",10,"Female",26,"B","LEARNING",1,2,3,583,,,,,,"cue1.png","Hard",-0.00040392235270215,-1.98823969453755,-0.000114131201861956,-0.54391732763325,1.094,-0.706076574087007,1.53,0.248249779959171,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.3",10,"Female",26,"B","LEARNING",1,3,1,583,,,,,,"cue2.png","Easy",,,4.70457119294177e-05,0.316466747433823,1.58,0.375875181933622,1.449,0.120197356147396,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.4",10,"Female",26,"B","LEARNING",1,4,3,583,,,,,,"cue1.png","Hard",-0.000341542057005499,-1.74549243166803,-8.49876036316676e-05,-0.388344874869017,1.582,0.380327658295847,1.017,-0.562748904182074,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.5",10,"Female",26,"B","LEARNING",1,5,3,583,,,,,,"cue1.png","Hard",,,-0.000471818485634026,-2.45330022604159,1.545,0.297956845594688,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.6",10,"Female",26,"B","LEARNING",1,6,1,583,,,,,,"cue2.png","Easy",-7.45737519634517e-05,-0.706609486370413,,,0.0499999999999998,-3.03026923516836,2.035,1.04660131113135,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.7",10,"Female",26,"B","LEARNING",1,7,3,583,,,,,,"cue1.png","Hard",7.73544607160495e-05,-0.115394626473754,0.000123914721224459,0.726803872695096,1.285,-0.280865081494538,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.8",10,"Female",26,"B","LEARNING",1,8,3,583,,,,,,"cue1.png","Hard",0.000230149964848909,0.479195219451131,7.61539600778677e-06,0.105982410094125,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.9",10,"Female",26,"B","LEARNING",1,9,1,583,,,,,,"cue2.png","Easy",,,8.23750012634013e-05,0.505059252472986,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.10",10,"Female",26,"B","LEARNING",1,10,1,583,,,,,,"cue2.png","Easy",,,,,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.11",10,"Female",26,"B","LEARNING",1,11,3,583,,,,,,"cue1.png","Hard",0.000448363426725144,1.32835311458728,0.000114564187942267,0.676889466592272,,,1.466,0.147072556206657,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.12",10,"Female",26,"B","LEARNING",1,12,1,583,,,,,,"cue2.png","Easy",0.000528150818711503,1.63883851386099,0.000282313384736574,1.57235727356326,1.539,0.284599416508014,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.13",10,"Female",26,"B","LEARNING",1,13,1,583,,,,,,"cue2.png","Easy",,,,,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.14",10,"Female",26,"B","LEARNING",1,14,1,583,,,,,,"cue2.png","Easy",0.000178511342185863,0.278248202932268,-2.76897558748814e-05,-0.0824812459787931,,,-0.339,-2.70644133243846,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.15",10,"Female",26,"B","LEARNING",1,15,3,583,,,,,,"cue1.png","Hard",0.000189693137306366,0.321761144465432,9.52042409641122e-05,0.573543461991959,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.16",10,"Female",26,"B","LEARNING",1,16,1,583,,,,,,"cue2.png","Easy",,,0.000332812233502151,1.84192693006731,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.17",10,"Female",26,"B","LEARNING",1,17,1,583,,,,,,"cue2.png","Easy",,,,,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.18",10,"Female",26,"B","LEARNING",1,18,3,583,,,,,,"cue1.png","Hard",-0.000877759720033028,-3.83213483290328,-2.78022769426879e-05,-0.0830818985944376,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.19",10,"Female",26,"B","LEARNING",1,19,3,583,,,,,,"cue1.png","Hard",,,9.52850128922863e-05,0.573974633423889,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.20",10,"Female",26,"B","LEARNING",1,20,3,583,,,,,,"cue1.png","Hard",0.000287956634198374,0.704144630214178,8.41840105609095e-05,0.514715987762253,,,1.72,0.548619662974447,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.21",10,"Female",26,"B","LEARNING",1,21,1,583,,,,,,"cue2.png","Easy",0.000399823440722198,1.13946416158778,9.77179017460738e-05,0.586961721816191,1.469,0.128762743830146,1.402,0.0458953324541434,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.22",10,"Female",26,"B","LEARNING",1,22,3,583,,,,,,"cue1.png","Hard",0.000131838064173049,0.0966233747677053,-0.000482263826075041,-2.50905886022004,1.296,-0.256376461502301,1.581,0.328875380136956,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.23",10,"Female",26,"B","LEARNING",1,23,3,583,,,,,,"cue1.png","Hard",0.000290353134747361,0.713470394740221,,,1.514,0.228943461980204,1.953,0.916967993198443,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.24",10,"Female",26,"B","LEARNING",1,24,3,583,,,,,,"cue1.png","Hard",0.000288695724067993,0.707020731407046,,,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.25",10,"Female",26,"B","LEARNING",1,25,1,583,,,,,,"cue2.png","Easy",,,,,,,1.99,0.975461075680365,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.26",10,"Female",26,"B","LEARNING",1,26,1,583,,,,,,"cue2.png","Easy",8.7391302649553e-05,-0.0763371664216239,,,,,1.973,0.948585875621104,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.27",10,"Female",26,"B","LEARNING",1,27,3,583,,,,,,"cue1.png","Hard",6.43830156294742e-05,-0.165871828530325,0.000106368994596573,0.633142420685572,0.826,-1.30270840662513,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.28",10,"Female",26,"B","LEARNING",1,28,1,583,,,,,,"cue2.png","Easy",,,-0.000460081035786832,-2.39064413781611,1.349,-0.138385837903343,0.988,-0.608594833694931,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.29",10,"Female",26,"B","LEARNING",1,29,1,583,,,,,,"cue2.png","Easy",0.00021880798307424,0.435058926082057,5.73774126043157e-05,0.371618757234358,2.134,1.6092111342699,1.272,-0.159620903293151,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.30",10,"Female",26,"B","LEARNING",1,30,3,583,,,,,,"cue1.png","Hard",0.000102788913801498,-0.0164187591726416,,,2.213,1.78508395057778,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.31",10,"Female",26,"B","LEARNING",1,31,3,583,,,,,,"cue1.png","Hard",-3.62324054350273e-05,-0.557407613879024,,,,,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.32",10,"Female",26,"B","LEARNING",1,32,1,583,,,,,,"cue2.png","Easy",,,-1.47419527590413e-05,-0.0133641289803115,1.231,-0.401081943274607,0.4,-1.53816057692115,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.33",10,"Female",26,"B","LEARNING",1,33,1,583,,,,,,"cue2.png","Easy",-7.74292282064342e-05,-0.717721313180977,0.000144295680486128,0.835600178387043,0.713,-1.55427332109084,1.361,-0.0189213265123107,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.34",10,"Female",26,"B","LEARNING",1,34,1,583,,,,,,"cue2.png","Easy",-2.82701088504863e-05,-0.526423058893074,,,,,0.846,-0.833081798895822,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.35",10,"Female",26,"B","LEARNING",1,35,3,583,,,,,,"cue1.png","Hard",0.00010636007180078,-0.00252192171909854,,,1.619,0.462698470997007,1.019,-0.559587115939808,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.36",10,"Female",26,"B","LEARNING",1,36,3,583,,,,,,"cue1.png","Hard",,,-0.000169662017701375,-0.840348302143418,1.305,-0.236340317872289,1.77,0.627664369031098,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.37",10,"Female",26,"B","LEARNING",1,37,1,583,,,,,,"cue2.png","Easy",0.000521103761888804,1.61141553139686,-0.000215554122796615,-1.08532654044346,0.93,-1.07117963578944,0,-2.17051822537437,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.38",10,"Female",26,"B","LEARNING",1,38,3,583,,,,,,"cue1.png","Hard",-4.50353376893254e-05,-0.59166342632897,,,1.747,0.747656958179394,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.39",10,"Female",26,"B","LEARNING",1,39,3,583,,,,,,"cue1.png","Hard",0.000115512184935154,0.0330926964552886,0.000165526750883194,0.948934491822948,1.329,-0.182910601525592,0.944,-0.678154175024785,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.40",10,"Female",26,"B","LEARNING",1,40,3,583,,,,,,"cue1.png","Hard",,,7.07110566629922e-05,0.442795545155408,1.591,0.40036380192586,1.92,0.864798487201053,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.41",10,"Female",26,"B","LEARNING",1,41,1,583,,,,,,"cue2.png","Easy",0.00013362369146328,0.103571981412926,3.61659717234997e-05,0.258389228800135,0.717,-1.54536836836639,1.476,0.162881497417987,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.42",10,"Female",26,"B","LEARNING",1,42,3,583,,,,,,"cue1.png","Hard",-7.45117612959618e-05,-0.706368255310371,-0.000274968375428891,-1.40248782362196,2.11,1.5557814179232,2.268,1.41494964135535,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.43",10,"Female",26,"B","LEARNING",1,43,3,583,,,,,,"cue1.png","Hard",0.000142071744431009,0.136446813306406,-0.000216184930254416,-1.08869387561795,1.704,0.651928716391562,1.559,0.294095709472029,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.44",10,"Female",26,"B","LEARNING",1,44,1,583,,,,,,"cue2.png","Easy",0.00019513030299676,0.342919381603798,-0.000181854430335687,-0.905433043006409,1.941,1.1795471653152,0.206,-1.84485403642096,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.45",10,"Female",26,"B","LEARNING",1,45,1,583,,,,,,"cue2.png","Easy",0.000247571129870121,0.546988103047941,-0.000107307966887077,-0.507493980301849,1.427,0.0352607402234239,1.733,0.569171286549176,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.46",10,"Female",26,"B","LEARNING",1,46,1,583,,,,,,"cue2.png","Easy",0.000176201884695477,0.269261158574049,7.66537136319633e-05,0.474518248484418,1.154,-0.572502283220263,0.824,-0.867861469560748,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.47",10,"Female",26,"B","LEARNING",1,47,3,583,,,,,,"cue1.png","Hard",0.000277336590748568,0.662817694357183,7.62179830767155e-05,0.472192260091064,1.404,-0.0159427379421612,1.72,0.548619662974447,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.48",10,"Female",26,"B","LEARNING",1,48,3,583,,,,,,"cue1.png","Hard",1.32918142478661e-05,-0.364688604783067,1.40337131288699e-05,0.140244251382749,1.395,-0.0359788815721722,,,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.49",10,"Female",26,"B","LEARNING",1,49,1,583,,,,,,"cue2.png","Easy",0.00023870624174924,0.512491194962525,6.84251303759188e-05,0.430592962738916,,,1.992,0.978622863922631,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.50",10,"Female",26,"B","LEARNING",1,50,1,583,,,,,,"cue2.png","Easy",,,8.84618672956912e-05,0.537551763205805,1.953,1.20626202348855,2.269,1.41653053547648,"","","","",,,,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.51",10,"Female",26,"B","TrueCHOICE",9,1,3,583,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0164147999894339,-4.25500941108412e-05,0.628279753887773,,,1.468,0.100434435513247,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.52",10,"Female",26,"B","TrueCHOICE",9,2,3,583,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0162202999927103,-0.000309383635645042,-0.0959997850685418,5.34183146370113e-06,0.207351668453166,1.091,-2.28737164844585,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.53",10,"Female",26,"B","TrueCHOICE",9,3,3,583,,,,,,"","",,,,,,,,,"True","Left","Hard","Hard",0.0159833000216167,,,-5.1127544934484e-05,-0.855228196027189,1.602,0.949150656336906,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.54",10,"Female",26,"B","TrueCHOICE",9,4,3,583,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0164409000135492,-0.000362366831288878,-0.239814705384438,,,1.488,0.227108498322749,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.55",10,"Female",26,"B","TrueCHOICE",9,5,3,583,,,,,,"","",,,,,,,,,"True","Left","Hard","Hard",0.0160125000111293,-0.00111352462643254,-2.27871962873855,-6.41722931785183e-05,-1.10069020934193,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.56",10,"Female",26,"B","TrueCHOICE",9,6,3,583,,,,,,"","",,,,,,,,,"True","Left","Hard","Hard",0.0165313000034075,1.92316158429502e-06,0.748995721399042,8.82173862033508e-05,1.76681453737235,1.456,0.0244299978275475,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.57",10,"Female",26,"B","TrueCHOICE",9,7,3,583,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0163858000014442,,,-4.01727889889412e-05,-0.649093405269976,1.467,0.0941007323727724,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.58",10,"Female",26,"B","TrueCHOICE",9,8,3,583,,,,,,"","",,,,,,,,,"True","Left","Hard","Hard",0.0161229000077582,-9.65746923895644e-06,0.717561839791573,,,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
"010.59",10,"Female",26,"B","TrueCHOICE",9,9,3,583,,,,,,"","",,,,,,,,,"True","Right","Hard","Hard",0.0166809999791439,,,-3.12989304774658e-05,-0.482114699713659,,,"","",,,,,,,,,,,,,,,,,,,,,0.142857142857143,1.75,1,1.5,2.27777777777778,2,2.11111111111111,2.77777777777778,2.5,2.44444444444444,2.25,1.75,2,2.25
